Phase,Day,Time,Day_Time,Air_June_A,Air_June_B,Air_July,Air_Average,Soil_June_A,Soil_June_B,Soil_July,Soil_Average
Grow,2,23:17,2.97,19.42,18.71,19.05,19.06,,,,
Grow,2,23:22,2.97,19.42,18.62,19.12,19.05,,,,
Grow,2,23:27,2.98,19.28,18.71,19.06,19.02,,,,
Grow,2,23:32,2.98,19.33,18.71,19.13,19.06,,,,
Grow,2,23:37,2.98,19.38,18.81,19.06,19.08,,,,
Grow,2,23:42,2.99,19.42,18.71,19.1,19.08,,,,
Grow,2,23:47,2.99,19.47,18.43,19.03,18.98,,,,
Grow,2,23:52,2.99,19.38,18.33,19.06,18.92,,,,
Grow,2,23:57,3,19.33,18.24,19.03,18.87,,,,
Grow,3,0:02,3,19.38,18.24,19.07,18.9,,,,
Grow,3,0:07,3,19.42,18.33,19,18.92,,,,
Grow,3,0:12,3.01,19.47,18.43,19.09,19,,,,
Grow,3,0:17,3.01,19.42,18.43,19,18.95,,,,
Grow,3,0:22,3.02,19.33,18.52,19.06,18.97,,,,
Grow,3,0:27,3.02,19.33,18.52,19.02,18.96,,,,
Grow,3,0:32,3.02,19.38,18.52,19.07,18.99,,,,
Grow,3,0:37,3.03,19.42,18.43,19.03,18.96,,,,
Grow,3,0:42,3.03,19.42,18.43,19.06,18.97,,,,
Grow,3,0:47,3.03,19.33,18.43,19.02,18.92,,,,
Grow,3,0:52,3.04,19.28,18.52,19.07,18.96,,,,
Grow,3,0:57,3.04,19.33,18.52,19.03,18.96,,,,
Grow,3,1:02,3.04,19.38,19,20.37,19.58,,,,
Grow,3,1:07,3.05,19.42,19.85,21.76,20.35,,,,
Grow,3,1:12,3.05,19.42,20.42,22.72,20.86,,,,
Grow,3,1:17,3.05,19.33,20.71,23.15,21.06,,,,
Grow,3,1:22,3.06,19.28,21.09,23.59,21.32,,,,
Grow,3,1:27,3.06,19.38,21.47,24.04,21.63,,,,
Grow,3,1:32,3.06,19.42,21.66,24.29,21.79,,,,
Grow,3,1:37,3.07,19.42,21.86,24.31,21.86,,,,
Grow,3,1:42,3.07,19.38,22.24,24.55,22.06,,,,
Grow,3,1:47,3.07,19.28,22.24,24.72,22.08,,,,
Grow,3,1:52,3.08,20.14,22.33,24.77,22.41,,,,
Grow,3,1:57,3.08,21.14,22.53,24.74,22.8,,,,
Grow,3,2:02,3.08,21.76,22.62,25.01,23.13,,,,
Grow,3,2:07,3.09,22.05,22.62,25.02,23.23,,,,
Grow,3,2:12,3.09,22.43,22.62,24.99,23.35,,,,
Grow,3,2:17,3.1,22.91,22.72,24.98,23.53,,,,
Grow,3,2:22,3.1,23.1,22.91,25.07,23.69,,,,
Grow,3,2:27,3.1,23.29,23,25.19,23.83,,,,
Grow,3,2:32,3.11,23.63,22.91,25.19,23.91,,,,
Grow,3,2:37,3.11,23.77,22.91,25.27,23.98,,,,
Grow,3,2:42,3.11,23.68,23.1,25.31,24.03,,,,
Grow,3,2:47,3.12,23.82,23.2,25.44,24.15,,,,
Grow,3,2:52,3.12,23.92,23.2,25.44,24.18,,,,
Grow,3,2:57,3.12,23.92,23.2,25.44,24.18,,,,
Grow,3,3:02,3.13,23.82,23.1,25.52,24.15,,,,
Grow,3,3:07,3.13,23.92,23.29,25.64,24.28,,,,
Grow,3,3:12,3.13,24.06,23.39,25.64,24.36,,,,
Grow,3,3:17,3.14,24.11,23.29,25.61,24.34,,,,
Grow,3,3:22,3.14,24.06,23.29,25.62,24.33,,,,
Grow,3,3:27,3.14,24.11,23.48,25.75,24.45,,,,
Grow,3,3:32,3.15,24.21,23.58,25.74,24.51,,,,
Grow,3,3:37,3.15,24.25,23.58,25.75,24.53,,,,
Grow,3,3:42,3.15,24.21,23.39,25.75,24.45,,,,
Grow,3,3:47,3.16,24.16,23.48,25.89,24.51,,,,
Grow,3,3:52,3.16,24.3,23.58,25.84,24.57,,,,
Grow,3,3:57,3.16,24.4,23.58,25.87,24.62,,,,
Grow,3,4:02,3.17,24.3,23.48,25.91,24.57,,,,
Grow,3,4:07,3.17,24.25,23.48,26.04,24.59,,,,
Grow,3,4:12,3.18,24.4,23.58,25.99,24.66,,,,
Grow,3,4:17,3.18,24.4,23.68,25.98,24.69,,,,
Grow,3,4:22,3.18,24.4,23.58,26.01,24.66,,,,
Grow,3,4:27,3.19,24.3,23.58,26.15,24.68,,,,
Grow,3,4:32,3.19,24.3,23.68,26.09,24.69,,,,
Grow,3,4:37,3.19,24.5,23.68,26.01,24.73,,,,
Grow,3,4:42,3.2,24.5,23.68,26.01,24.73,,,,
Grow,3,4:47,3.2,24.4,23.68,26.18,24.75,,,,
Grow,3,4:52,3.2,24.4,23.77,26.11,24.76,,,,
Grow,3,4:57,3.21,24.5,23.87,26.04,24.8,,,,
Grow,3,5:02,3.21,24.5,23.87,26.02,24.8,,,,
Grow,3,5:07,3.21,24.5,23.68,26.22,24.8,,,,
Grow,3,5:12,3.22,24.4,23.77,26.21,24.79,,,,
Grow,3,5:17,3.22,24.5,23.87,26.09,24.82,,,,
Grow,3,5:22,3.22,24.59,23.87,26.04,24.83,,,,
Grow,3,5:27,3.23,24.59,23.77,26.18,24.85,,,,
Grow,3,5:32,3.23,24.45,23.77,26.25,24.82,,,,
Grow,3,5:37,3.23,24.5,23.87,26.17,24.84,,,,
Grow,3,5:42,3.24,24.59,23.97,26.14,24.9,,,,
Grow,3,5:47,3.24,24.59,23.87,26.24,24.9,,,,
Grow,3,5:52,3.24,24.5,23.77,26.34,24.87,,,,
Grow,3,5:57,3.25,24.54,23.77,26.27,24.86,,,,
Grow,3,6:02,3.25,24.69,23.87,26.25,24.94,,,,
Grow,3,6:07,3.25,24.69,23.97,26.28,24.98,,,,
Grow,3,6:12,3.26,24.54,23.97,26.32,24.94,,,,
Grow,3,6:17,3.26,24.5,23.87,26.27,24.88,,,,
Grow,3,6:22,3.27,24.59,23.87,26.18,24.88,,,,
Grow,3,6:27,3.27,24.69,23.77,26.34,24.93,,,,
Grow,3,6:32,3.27,24.59,23.97,26.35,24.97,,,,
Grow,3,6:37,3.28,24.5,23.97,26.28,24.91,,,,
Grow,3,6:42,3.28,24.69,23.97,26.32,24.99,,,,
Grow,3,6:47,3.28,24.69,23.87,26.44,25,,,,
Grow,3,6:52,3.29,24.69,23.87,26.32,24.96,,,,
Grow,3,6:57,3.29,24.5,23.97,26.28,24.91,,,,
Grow,3,7:02,3.29,24.59,24.06,26.27,24.97,,,,
Grow,3,7:07,3.3,24.69,23.97,26.35,25,,,,
Grow,3,7:12,3.3,24.69,23.97,26.34,25,,,,
Grow,3,7:17,3.3,24.54,23.97,26.37,24.96,,,,
Grow,3,7:22,3.31,24.59,24.06,26.4,25.02,,,,
Grow,3,7:27,3.31,24.69,24.06,26.42,25.06,,,,
Grow,3,7:32,3.31,24.74,23.97,26.4,25.03,,,,
Grow,3,7:37,3.32,24.59,23.97,26.34,24.97,,,,
Grow,3,7:42,3.32,24.59,23.87,26.41,24.96,,,,
Grow,3,7:47,3.32,24.69,23.87,26.47,25.01,,,,
Grow,3,7:52,3.33,24.69,23.97,26.42,25.03,,,,
Grow,3,7:57,3.33,24.59,24.06,26.38,25.01,,,,
Grow,3,8:02,3.33,24.54,23.97,26.42,24.98,,,,
Grow,3,8:07,3.34,24.69,23.97,26.51,25.06,,,,
Grow,3,8:12,3.34,24.79,23.87,26.48,25.05,,,,
Grow,3,8:17,3.35,24.69,23.87,26.41,24.99,,,,
Grow,3,8:22,3.35,24.59,23.77,26.45,24.94,,,,
Grow,3,8:27,3.35,24.59,23.87,26.55,25,,,,
Grow,3,8:32,3.36,24.69,24.06,26.55,25.1,,,,
Grow,3,8:37,3.36,24.69,24.06,26.47,25.07,,,,
Grow,3,8:42,3.36,24.64,23.77,26.44,24.95,,,,
Grow,3,8:47,3.37,24.59,23.29,26.5,24.79,,,,
Grow,3,8:52,3.37,24.69,23.2,26.57,24.82,,,,
Grow,3,8:57,3.37,24.74,23.1,26.52,24.79,,,,
Grow,3,9:02,3.38,24.69,23.2,26.52,24.8,,,,
Grow,3,9:07,3.38,24.59,23.2,26.55,24.78,,,,
Grow,3,9:12,3.38,24.69,23.2,26.61,24.83,,,,
Grow,3,9:17,3.39,24.79,23.29,26.61,24.9,,,,
Grow,3,9:22,3.39,24.74,23.29,26.58,24.87,,,,
Grow,3,9:27,3.39,24.59,23.29,26.54,24.81,,,,
Grow,3,9:32,3.4,24.59,23.29,26.45,24.78,,,,
Grow,3,9:37,3.4,24.69,23.29,26.48,24.82,,,,
Grow,3,9:42,3.4,24.79,23.39,26.57,24.91,,,,
Grow,3,9:47,3.41,24.79,23.39,26.57,24.91,,,,
Grow,3,9:52,3.41,24.69,23.48,26.55,24.91,,,,
Grow,3,9:57,3.41,24.69,23.58,26.48,24.92,,,,
Grow,3,10:02,3.42,24.74,23.58,26.4,24.9,,,,
Grow,3,10:07,3.42,24.88,23.68,26.44,25,,,,
Grow,3,10:12,3.43,24.88,23.58,26.55,25.01,,,,
Grow,3,10:17,3.43,24.79,23.29,26.61,24.9,,,,
Grow,3,10:22,3.43,24.69,22.91,26.61,24.74,,,,
Grow,3,10:27,3.44,24.59,22.43,26.58,24.53,,,,
Grow,3,10:32,3.44,24.79,22.14,26.51,24.48,,,,
Grow,3,10:37,3.44,24.88,22.05,26.44,24.46,,,,
Grow,3,10:42,3.45,24.79,22.14,26.38,24.44,,,,
Grow,3,10:47,3.45,24.69,22.24,26.35,24.43,,,,
Grow,3,10:52,3.45,24.64,22.43,26.35,24.47,,,,
Grow,3,10:57,3.46,24.59,22.43,26.31,24.44,,,,
Grow,3,11:02,3.46,24.69,22.62,26.28,24.53,,,,
Grow,3,11:07,3.46,24.79,22.81,26.37,24.65,,,,
Grow,3,11:12,3.47,24.79,23,26.5,24.76,,,,
Grow,3,11:17,3.47,24.69,23.1,26.52,24.77,,,,
Grow,3,11:22,3.47,24.64,23.1,26.52,24.76,,,,
Grow,3,11:27,3.48,24.59,23.1,26.55,24.75,,,,
Grow,3,11:32,3.48,24.54,23,26.5,24.68,,,,
Grow,3,11:37,3.48,24.69,23.1,26.45,24.75,,,,
Grow,3,11:42,3.49,24.79,23.1,26.42,24.77,,,,
Grow,3,11:47,3.49,24.79,23.2,26.41,24.8,,,,
Grow,3,11:52,3.49,24.69,23.2,26.44,24.77,,,,
Grow,3,11:57,3.5,24.64,23.29,26.42,24.79,,,,
Grow,3,12:02,3.5,24.54,23.29,26.38,24.74,,,,
Grow,3,12:07,3.5,24.54,23.39,26.38,24.77,,,,
Grow,3,12:12,3.51,24.59,23.48,26.35,24.81,,,,
Grow,3,12:17,3.51,24.74,23.39,26.32,24.82,,,,
Grow,3,12:22,3.52,24.79,23.48,26.3,24.86,,,,
Grow,3,12:27,3.52,24.79,23.48,26.3,24.86,,,,
Grow,3,12:32,3.52,24.74,23.58,26.35,24.89,,,,
Grow,3,12:37,3.53,24.69,23.58,26.4,24.89,,,,
Grow,3,12:42,3.53,24.64,23.58,26.41,24.88,,,,
Grow,3,12:47,3.53,24.59,23.68,26.37,24.88,,,,
Grow,3,12:52,3.54,24.54,23.68,26.38,24.87,,,,
Grow,3,12:57,3.54,24.54,23.77,26.44,24.92,,,,
Grow,3,13:02,3.54,24.5,23.77,26.37,24.88,,,,
Grow,3,13:07,3.55,24.5,23.77,26.41,24.89,,,,
Grow,3,13:12,3.55,24.45,23.77,26.44,24.89,,,,
Grow,3,13:17,3.55,24.45,23.39,25.69,24.51,,,,
Grow,3,13:22,3.56,24.45,22.33,24.06,23.62,,,,
Grow,3,13:27,3.56,24.64,21.57,22.86,23.02,,,,
Grow,3,13:32,3.56,24.74,20.9,22.05,22.56,,,,
Grow,3,13:37,3.57,24.69,20.52,21.49,22.23,,,,
Grow,3,13:42,3.57,24.64,20.33,21.08,22.02,,,,
Grow,3,13:47,3.57,24.26,20.33,20.76,21.78,,,,
Grow,3,13:52,3.58,23.58,20.33,20.66,21.52,,,,
Grow,3,13:57,3.58,23.58,20.33,20.46,21.46,,,,
Grow,3,14:02,3.58,23.97,20.23,20.3,21.5,,,,
Grow,3,14:07,3.59,23.82,20.23,20.1,21.39,,,,
Grow,3,14:12,3.59,22.81,20.14,20.15,21.03,,,,
Grow,3,14:17,3.6,22.09,20.14,20.13,20.79,,,,
Grow,3,14:22,3.6,21.62,20.04,19.9,20.52,,,,
Grow,3,14:27,3.6,21.33,19.76,19.73,20.27,,,,
Grow,3,14:32,3.61,21.23,19.66,19.83,20.24,,,,
Grow,3,14:37,3.61,21.14,19.76,19.93,20.28,,,,
Grow,3,14:42,3.61,21,19.76,19.76,20.17,,,,
Grow,3,14:47,3.62,20.9,19.76,19.63,20.1,,,,
Grow,3,14:52,3.62,20.81,19.66,19.76,20.08,,,,
Grow,3,14:57,3.62,20.71,19.47,19.96,20.05,,,,
Grow,3,15:02,3.63,20.66,19.38,19.93,19.99,,,,
Grow,3,15:07,3.63,20.61,19.47,19.99,20.03,,,,
Grow,3,15:12,3.63,20.47,19.57,20.26,20.1,,,,
Grow,3,15:17,3.64,20.28,19.57,19.86,19.9,,,,
Grow,3,15:22,3.64,20.19,19.66,18.9,19.58,,,,
Grow,3,15:27,3.64,20.19,19.38,18.3,19.29,,,,
Grow,3,15:32,3.65,20.19,19.19,18,19.12,,,,
Grow,3,15:37,3.65,20.19,19.28,18.14,19.2,,,,
Grow,3,15:42,3.65,20.04,19.38,18.1,19.17,,,,
Grow,3,15:47,3.66,19.85,19.47,17.92,19.08,,,,
Grow,3,15:52,3.66,19.76,19.38,18,19.05,,,,
Grow,3,15:57,3.66,19.85,19.09,18.29,19.08,,,,
Grow,3,16:02,3.67,19.85,19,18.53,19.13,,,,
Grow,3,16:07,3.67,19.85,19.19,18.43,19.16,,,,
Grow,3,16:12,3.68,19.76,19.19,18.23,19.06,,,,
Grow,3,16:17,3.68,19.66,19.28,18.39,19.11,,,,
Grow,3,16:22,3.68,19.81,19.28,18.57,19.22,,,,
Grow,3,16:27,3.69,19.95,19.28,18.52,19.25,,,,
Grow,3,16:32,3.69,20.04,19.09,18.33,19.16,,,,
Grow,3,16:37,3.69,19.81,18.9,18.54,19.08,,,,
Grow,3,16:42,3.7,19.62,19.09,18.67,19.13,,,,
Grow,3,16:47,3.7,19.66,19.19,18.79,19.21,,,,
Grow,3,16:52,3.7,19.71,19.09,18.77,19.19,,,,
Grow,3,16:57,3.71,19.81,19.19,18.67,19.22,,,,
Grow,3,17:02,3.71,19.81,19.09,18.53,19.14,,,,
Grow,3,17:07,3.71,19.66,19.19,18.67,19.17,,,,
Grow,3,17:12,3.72,19.42,19.19,18.77,19.13,,,,
Grow,3,17:17,3.72,19.42,19.19,18.87,19.16,,,,
Grow,3,17:22,3.72,19.38,19.09,18.96,19.14,,,,
Grow,3,17:27,3.73,19.33,18.81,18.76,18.96,,,,
Grow,3,17:32,3.73,19.14,18.9,18.74,18.93,,,,
Grow,3,17:37,3.73,19.04,19,18.94,18.99,,,,
Grow,3,17:42,3.74,19.14,19,19.06,19.06,,,,
Grow,3,17:47,3.74,19.19,18.9,19.1,19.06,,,,
Grow,3,17:52,3.74,19.09,19,18.82,18.97,,,,
Grow,3,17:57,3.75,19,19,18.84,18.95,,,,
Grow,3,18:02,3.75,19.04,19.09,18.96,19.03,,,,
Grow,3,18:07,3.75,19.9,19,19.05,19.31,,,,
Grow,3,18:12,3.76,20.95,18.71,18.97,19.54,,,,
Grow,3,18:17,3.76,21.57,18.9,19.09,19.85,,,,
Grow,3,18:22,3.77,22.09,18.9,19.15,20.05,,,,
Grow,3,18:27,3.77,22.53,18.81,18.9,20.08,,,,
Grow,3,18:32,3.77,22.76,19,18.94,20.24,,,,
Grow,3,18:37,3.78,23,19,18.99,20.33,,,,
Grow,3,18:42,3.78,23.24,19.09,19.1,20.48,,,,
Grow,3,18:47,3.78,23.34,19.09,19.15,20.53,,,,
Grow,3,18:52,3.79,22.76,19,19.26,20.34,,,,
Grow,3,18:57,3.79,22.05,18.71,19.29,20.02,,,,
Grow,3,19:02,3.79,21.47,18.62,19.15,19.74,,,,
Grow,3,19:07,3.8,21.14,18.71,18.92,19.59,,,,
Grow,3,19:12,3.8,20.71,18.81,19.03,19.52,,,,
Grow,3,19:17,3.8,20.47,19,19.1,19.52,,,,
Grow,3,19:22,3.81,20.33,19.09,19.17,19.53,,,,
Grow,3,19:27,3.81,20.19,19,19.22,19.47,,,,
Grow,3,19:32,3.81,20.04,19,19.3,19.45,,,,
Grow,3,19:37,3.82,20,19,19.39,19.46,,,,
Grow,3,19:42,3.82,19.81,18.9,19.42,19.37,,,,
Grow,3,19:47,3.82,19.57,19.09,19.39,19.35,,,,
Grow,3,19:52,3.83,19.61,19.09,19.4,19.37,,,,
Grow,3,19:57,3.83,19.61,18.71,19.37,19.23,,,,
Grow,3,20:02,3.83,19.61,18.52,19.43,19.19,,,,
Grow,3,20:07,3.84,19.52,18.71,19.33,19.19,,,,
Grow,3,20:12,3.84,19.42,18.9,19.06,19.13,,,,
Grow,3,20:17,3.85,19.23,19,19.07,19.1,,,,
Grow,3,20:22,3.85,19.14,18.9,19.15,19.06,,,,
Grow,3,20:27,3.85,19.23,18.9,19.16,19.1,,,,
Grow,3,20:32,3.86,19.23,19.09,19.3,19.21,,,,
Grow,3,20:37,3.86,19.28,19.09,19.33,19.24,,,,
Grow,3,20:42,3.86,19.19,19.09,19.42,19.23,,,,
Grow,3,20:47,3.87,19.09,18.62,19.4,19.04,,,,
Grow,3,20:52,3.87,19.19,18.62,19.39,19.06,,,,
Grow,3,20:57,3.87,19.23,18.71,19.4,19.12,,,,
Grow,3,21:02,3.88,19.09,18.81,19.39,19.1,,,,
Grow,3,21:07,3.88,18.9,18.9,19.43,19.08,,,,
Grow,3,21:12,3.88,18.95,18.9,19.52,19.12,,,,
Grow,3,21:17,3.89,19,18.9,19.32,19.07,,,,
Grow,3,21:22,3.89,19,19,19.06,19.02,,,,
Grow,3,21:27,3.89,18.9,19.09,19.12,19.04,,,,
Grow,3,21:32,3.9,19,19.09,19.1,19.06,,,,
Grow,3,21:37,3.9,19.04,19.09,19.16,19.1,,,,
Grow,3,21:42,3.9,19.09,18.62,19.27,18.99,,,,
Grow,3,21:47,3.91,19.09,18.52,19.36,18.99,,,,
Grow,3,21:52,3.91,18.76,18.62,19.47,18.95,,,,
Grow,3,21:57,3.91,18.62,18.71,19.42,18.91,,,,
Grow,3,22:02,3.92,18.62,18.81,19.37,18.93,,,,
Grow,3,22:07,3.92,18.57,18.71,19.35,18.87,,,,
Grow,3,22:12,3.93,18.62,18.71,19.35,18.89,,,,
Grow,3,22:17,3.93,18.76,18.81,19.39,18.98,,,,
Grow,3,22:22,3.93,18.81,18.9,19.49,19.07,,,,
Grow,3,22:27,3.94,18.95,19,19.52,19.15,,,,
Grow,3,22:32,3.94,19,19,19.2,19.06,,,,
Grow,3,22:37,3.94,18.95,19,19.03,18.99,,,,
Grow,3,22:42,3.95,18.85,18.9,19.1,18.95,,,,
Grow,3,22:47,3.95,18.76,19,19.12,18.96,,,,
Grow,3,22:52,3.95,18.76,19,19.13,18.96,,,,
Grow,3,22:57,3.96,18.85,19.09,19.27,19.07,,,,
Grow,3,23:02,3.96,18.95,19,19.33,19.09,,,,
Grow,3,23:07,3.96,18.66,18.52,19.42,18.87,,,,
Grow,3,23:12,3.97,18.47,18.43,19.4,18.77,,,,
Grow,3,23:17,3.97,18.52,18.62,19.4,18.85,,,,
Grow,3,23:22,3.97,18.57,18.81,19.29,18.89,,,,
Grow,3,23:27,3.98,18.52,18.81,19.27,18.87,,,,
Grow,3,23:32,3.98,18.47,18.9,19.35,18.91,,,,
Grow,3,23:37,3.98,18.57,18.71,19.47,18.92,,,,
Grow,3,23:42,3.99,18.66,18.71,19.55,18.97,,,,
Grow,3,23:47,3.99,18.76,18.81,19.4,18.99,,,,
Grow,3,23:52,3.99,18.85,18.9,19.43,19.06,,,,
Grow,3,23:57,4,18.85,19,19.49,19.11,,,,
Grow,4,0:02,4,18.85,19,19.55,19.13,,,,
Grow,4,0:07,4,18.76,19,19.52,19.09,,,,
Grow,4,0:12,4.01,18.66,18.9,19.5,19.02,,,,
Grow,4,0:17,4.01,18.71,18.9,19.5,19.04,,,,
Grow,4,0:22,4.02,18.81,19,19.42,19.07,,,,
Grow,4,0:27,4.02,18.85,19.09,19.39,19.11,,,,
Grow,4,0:32,4.02,18.76,18.9,19.43,19.03,,,,
Grow,4,0:37,4.03,18.38,18.52,19.47,18.79,,,,
Grow,4,0:42,4.03,18.38,18.43,19.52,18.77,,,,
Grow,4,0:47,4.03,18.24,18.52,19.59,18.78,,,,
Grow,4,0:52,4.04,18.24,18.62,19.33,18.73,,,,
Grow,4,0:57,4.04,18.38,18.71,19.07,18.72,,,,
Grow,4,1:02,4.04,18.47,19.38,20.55,19.47,,,,
Grow,4,1:07,4.05,18.57,20.33,22.11,20.33,,,,
Grow,4,1:12,4.05,18.62,21.19,23.16,20.99,,,,
Grow,4,1:17,4.05,18.66,21.66,23.65,21.33,,,,
Grow,4,1:22,4.06,18.66,21.95,23.99,21.54,,,,
Grow,4,1:27,4.06,18.47,22.53,24.52,21.84,,,,
Grow,4,1:32,4.06,18.47,22.81,24.78,22.02,,,,
Grow,4,1:37,4.07,18.52,22.91,24.77,22.06,,,,
Grow,4,1:42,4.07,18.62,23.1,24.92,22.21,,,,
Grow,4,1:47,4.07,18.66,23.29,25.15,22.37,,,,
Grow,4,1:52,4.08,19.38,23.39,25.14,22.63,,,,
Grow,4,1:57,4.08,20.52,23.29,25.11,22.97,,,,
Grow,4,2:02,4.08,21.14,23.48,25.38,23.33,,,,
Grow,4,2:07,4.09,21.47,23.58,25.31,23.45,,,,
Grow,4,2:12,4.09,22.05,23.68,25.19,23.64,,,,
Grow,4,2:17,4.1,22.48,23.58,25.25,23.77,,,,
Grow,4,2:22,4.1,22.67,23.58,25.37,23.87,,,,
Grow,4,2:27,4.1,22.86,23.68,25.48,24.01,,,,
Grow,4,2:32,4.11,23.2,23.77,25.42,24.13,,,,
Grow,4,2:37,4.11,23.29,23.77,25.39,24.15,,,,
Grow,4,2:42,4.11,23.34,23.87,25.48,24.23,,,,
Grow,4,2:47,4.12,23.58,23.77,25.62,24.33,,,,
Grow,4,2:52,4.12,23.68,23.97,25.58,24.41,,,,
Grow,4,2:57,4.12,23.73,23.97,25.48,24.39,,,,
Grow,4,3:02,4.13,23.73,24.06,25.62,24.47,,,,
Grow,4,3:07,4.13,23.82,24.06,25.69,24.53,,,,
Grow,4,3:12,4.13,24.01,24.06,25.71,24.6,,,,
Grow,4,3:17,4.14,24.06,24.16,25.62,24.61,,,,
Grow,4,3:22,4.14,24.06,24.16,25.64,24.62,,,,
Grow,4,3:27,4.14,24.06,24.16,25.78,24.67,,,,
Grow,4,3:32,4.15,24.16,24.06,25.87,24.7,,,,
Grow,4,3:37,4.15,24.26,24.16,25.75,24.72,,,,
Grow,4,3:42,4.15,24.3,24.35,25.77,24.81,,,,
Grow,4,3:47,4.16,24.21,24.26,25.82,24.76,,,,
Grow,4,3:52,4.16,24.26,24.26,25.85,24.79,,,,
Grow,4,3:57,4.16,24.35,24.26,25.75,24.79,,,,
Grow,4,4:02,4.17,24.45,24.35,25.74,24.85,,,,
Grow,4,4:07,4.17,24.4,24.45,25.87,24.9,,,,
Grow,4,4:12,4.18,24.4,24.35,25.97,24.91,,,,
Grow,4,4:17,4.18,24.54,24.35,25.84,24.91,,,,
Grow,4,4:22,4.18,24.64,24.35,25.78,24.92,,,,
Grow,4,4:27,4.19,24.59,24.45,25.85,24.96,,,,
Grow,4,4:32,4.19,24.59,24.45,25.97,25,,,,
Grow,4,4:37,4.19,24.64,24.45,25.89,24.99,,,,
Grow,4,4:42,4.2,24.69,24.35,25.81,24.95,,,,
Grow,4,4:47,4.2,24.69,24.35,25.85,24.96,,,,
Grow,4,4:52,4.2,24.64,24.55,25.92,25.04,,,,
Grow,4,4:57,4.21,24.64,24.45,25.88,24.99,,,,
Grow,4,5:02,4.21,24.79,24.45,25.79,25.01,,,,
Grow,4,5:07,4.21,24.74,24.35,25.88,24.99,,,,
Grow,4,5:12,4.22,24.74,24.45,26.01,25.07,,,,
Grow,4,5:17,4.22,24.69,24.55,25.99,25.08,,,,
Grow,4,5:22,4.22,24.79,24.55,25.89,25.08,,,,
Grow,4,5:27,4.23,24.88,24.45,25.97,25.1,,,,
Grow,4,5:32,4.23,24.84,24.45,26.08,25.12,,,,
Grow,4,5:37,4.23,24.79,24.55,25.98,25.1,,,,
Grow,4,5:42,4.24,24.88,24.55,25.92,25.12,,,,
Grow,4,5:47,4.24,24.93,24.45,26.01,25.13,,,,
Grow,4,5:52,4.24,24.93,24.45,26.09,25.16,,,,
Grow,4,5:57,4.25,24.79,24.74,26.11,25.21,,,,
Grow,4,6:02,4.25,24.88,24.74,25.97,25.2,,,,
Grow,4,6:07,4.25,24.93,24.64,26.04,25.2,,,,
Grow,4,6:12,4.26,24.93,24.84,26.14,25.3,,,,
Grow,4,6:17,4.26,24.88,25.03,26.04,25.32,,,,
Grow,4,6:22,4.27,24.84,25.13,26.01,25.32,,,,
Grow,4,6:27,4.27,24.98,25.03,26.02,25.34,,,,
Grow,4,6:32,4.27,25.03,25.13,26.17,25.44,,,,
Grow,4,6:37,4.28,24.98,25.22,26.17,25.46,,,,
Grow,4,6:42,4.28,24.93,25.32,26.02,25.42,,,,
Grow,4,6:47,4.28,24.84,25.22,26.07,25.37,,,,
Grow,4,6:52,4.29,24.93,25.32,26.17,25.47,,,,
Grow,4,6:57,4.29,25.03,25.42,26.21,25.55,,,,
Grow,4,7:02,4.29,25.08,25.51,26.09,25.56,,,,
Grow,4,7:07,4.3,24.98,25.42,26.08,25.49,,,,
Grow,4,7:12,4.3,24.93,25.61,26.17,25.57,,,,
Grow,4,7:17,4.3,24.93,25.71,26.2,25.61,,,,
Grow,4,7:22,4.31,25.03,25.81,26.05,25.63,,,,
Grow,4,7:27,4.31,25.08,25.71,26.07,25.62,,,,
Grow,4,7:32,4.31,24.98,25.61,26.15,25.58,,,,
Grow,4,7:37,4.32,24.93,25.71,26.24,25.63,,,,
Grow,4,7:42,4.32,24.93,25.81,26.17,25.63,,,,
Grow,4,7:47,4.32,25.08,25.81,26.05,25.64,,,,
Grow,4,7:52,4.33,25.08,25.71,26.15,25.65,,,,
Grow,4,7:57,4.33,25.08,25.9,26.22,25.73,,,,
Grow,4,8:02,4.33,24.98,26,26.18,25.72,,,,
Grow,4,8:07,4.34,25.03,26,26.07,25.7,,,,
Grow,4,8:12,4.34,25.13,25.9,26.17,25.73,,,,
Grow,4,8:17,4.35,25.13,25.81,26.25,25.73,,,,
Grow,4,8:22,4.35,25.08,25.9,26.18,25.72,,,,
Grow,4,8:27,4.35,25.03,26,26.08,25.7,,,,
Grow,4,8:32,4.36,24.93,26.1,26.18,25.74,,,,
Grow,4,8:37,4.36,24.93,26,26.31,25.75,,,,
Grow,4,8:42,4.36,25.03,26,26.25,25.76,,,,
Grow,4,8:47,4.37,25.08,26.1,26.18,25.78,,,,
Grow,4,8:52,4.37,25.13,26.1,26.3,25.84,,,,
Grow,4,8:57,4.37,25.03,26,26.35,25.79,,,,
Grow,4,9:02,4.38,24.98,26.1,26.27,25.78,,,,
Grow,4,9:07,4.38,24.93,26.2,26.17,25.76,,,,
Grow,4,9:12,4.38,24.93,26.2,26.25,25.79,,,,
Grow,4,9:17,4.39,25.03,26.1,26.32,25.82,,,,
Grow,4,9:22,4.39,25.13,25.13,26.22,25.49,,,,
Grow,4,9:27,4.39,25.13,23.97,26.17,25.09,,,,
Grow,4,9:32,4.4,24.35,23.29,26.12,24.59,,,,
Grow,4,9:37,4.4,21.43,23.39,26.24,23.68,,,,
